ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
1362-V	HSK 4	自信	zìxìn	confiance en soi	有自信 - yǒu zìxìn - Confiant<br>很自信 - hěn zìxìn - Très confiant<br>建立自信 - jiànlì zìxìn - Bâtir la confiance	nom	[sound:hsk1_自信.wav]
2877-V	HSK 4	自学	zìxué	apprendre par soi-même	自学中文 - zìxué zhōngwén - Apprendre le chinois par soi-même<br>自学能力 - zìxué nénglì - Capacité d'auto-apprentissage<br>可以自学 - kěyǐ zìxué - On peut apprendre seul	verbe,éducation,autonomie	[sound:hsk4_自学.wav]
1333-V	HSK 4	总结	zǒngjié	résumer	总结经验 - zǒngjié jīngyàn - résumer l'expérience<br>工作总结 - gōngzuò zǒngjié - rapport de travail<br>总结报告 - zǒngjié bàogào - résumé du travail	verbe	[sound:hsk1_总结.wav]
2878-V	HSK 4	组	zǔ	groupe, équipe	一组人 - yì zǔ rén - Un groupe de personnes<br>小组 - xiǎozǔ - Petit groupe<br>分组 - fēn zǔ - Diviser en groupes	nom,classificateur,organisation	[sound:hsk4_组.wav]
1171-V	HSK 4	租	zū	louer	租房子 - zū fángzi - location de logements<br>租车 - zū chē - location de voitures<br>出租 - chūzū - à louer	verbe	[sound:hsk1_租.wav]
2879-V	HSK 4	最终	zuìzhōng	finalement, en fin de compte	最终结果 - zuìzhōng jiéguǒ - Résultat final<br>最终决定 - zuìzhōng juédìng - Décision finale<br>最终成功了 - zuìzhōng chénggōng le - A finalement réussi	adverbe,temps,conclusion	[sound:hsk4_最终.wav]
1353-V	HSK 4	尊重	zūnzhòng	respecter	尊重他人 - zūnzhòng tārén - Respecter les autres<br>互相尊重 - hùxiāng zūnzhòng - respecter les uns les autres<br>尊重意见 - zūnzhòng yìjiàn - Respecter l'opinion	verbe	[sound:hsk1_尊重.wav]
2880-V	HSK 4	座	zuò	classificateur pour bâtiments/montagnes	一座山 - yí zuò shān - Une montagne<br>一座楼 - yí zuò lóu - Un bâtiment<br>这座城市 - zhè zuò chéngshì - Cette ville	classificateur,lieu,structure	[sound:hsk4_座.wav]
2881-V	HSK 4	做法	zuòfǎ	méthode, façon de faire	做法很好 - zuòfǎ hěn hǎo - Bonne méthode<br>不同的做法 - bùtóng de zuòfǎ - Différentes façons de faire<br>这道菜的做法 - zhè dào cài de zuòfǎ - La recette de ce plat	nom,action,procédé	[sound:hsk4_做法.wav]
2882-V	HSK 4	作家	zuòjiā	écrivain	著名作家 - zhùmíng zuòjiā - Écrivain célèbre<br>我想当作家 - wǒ xiǎng dāng zuòjiā - Je veux devenir écrivain<br>这位作家 - zhè wèi zuòjiā - Cet écrivain	nom,profession,littérature	[sound:hsk4_作家.wav]
2883-V	HSK 4	做梦	zuòmèng	rêver	做了一个梦 - zuò le yí gè mèng - J'ai fait un rêve<br>做噩梦 - zuò èmèng - Faire un cauchemar<br>做白日梦 - zuò báirì mèng - Rêver éveillé	verbe,sommeil,imagination	[sound:hsk4_做梦.wav]
2884-V	HSK 4	作品	zuòpǐn	œuvre, travail	艺术作品 - yìshù zuòpǐn - Œuvre d'art<br>他的作品 - tā de zuòpǐn - Ses œuvres<br>新作品 - xīn zuòpǐn - Nouvelle œuvre	nom,art,création	[sound:hsk4_作品.wav]
2885-V	HSK 4	作为1	zuòwéi	en tant que; comme (préposition)	作为朋友 - zuòwéi péngyou - En tant qu'ami<br>作为学生 - zuòwéi xuésheng - En tant qu'étudiant<br>作为礼物 - zuòwéi lǐwù - Comme cadeau	préposition,rôle,identité	[sound:hsk4_作为.wav]
2886-V	HSK 4	座位	zuòwèi	siège, place	有座位吗？ - yǒu zuòwèi ma? - Y a-t-il une place ?<br>座位号 - zuòwèi hào - Numéro de siège<br>找座位 - zhǎo zuòwèi - Chercher une place	nom,objet,position	[sound:hsk4_座位.wav]
2887-V	HSK 4	作文	zuòwén	rédaction, composition	写作文 - xiě zuòwén - Écrire une rédaction<br>作文题目 - zuòwén tímù - Sujet de rédaction<br>作文比赛 - zuòwén bǐsài - Concours de rédaction	nom,éducation,écriture	[sound:hsk4_作文.wav]
1246-V	HSK 4	作用	zuòyòng	effet, rôle	起作用 - qǐ zuòyòng - Fonctionner<br>重要作用 - zhòngyào zuòyòng - Jouer un rôle important<br>发挥作用 - fāhuī zuòyòng - Faire fonctionner	travail	[sound:hsk1_作用.wav]
2888-V	HSK 4	左右	zuǒyòu	environ; gauche et droite	十点左右 - shí diǎn zuǒyòu - Vers dix heures<br>左右看看 - zuǒyòu kànkan - Regarder à gauche et à droite<br>三十岁左右 - sānshí suì zuǒyòu - Environ trente ans	adverbe,nom,approximation	[sound:hsk4_左右.wav]
2889-V	HSK 4	作者	zuòzhě	auteur	这本书的作者 - zhè běn shū de zuòzhě - L'auteur de ce livre<br>作者是谁？ - zuòzhě shì shéi? - Qui est l'auteur ?<br>著名作者 - zhùmíng zuòzhě - Auteur célèbre	nom,personne,création	[sound:hsk4_作者.wav]
2890-V	HSK 5	唉	ài	hélas, ah (soupir)	唉，真可惜 - ài, zhēn kěxī - Hélas, quel dommage<br>唉，没办法 - ài, méi bànfǎ - Hélas, on n'y peut rien<br>唉，又下雨了 - ài, yòu xiàyǔ le - Ah, il pleut encore	interjection,émotion,regret	[sound:hsk5_唉.wav]
2891-V	HSK 5	哎	āi	eh, hé (interpellation)	哎，你好！ - āi, nǐ hǎo! - Hé, salut !<br>哎，等一下 - āi, děng yíxià - Hé, attends<br>哎，你在吗？ - āi, nǐ zài ma? - Hé, tu es là ?	interjection,appel,attention	[sound:hsk5_哎.wav]
2892-V	HSK 5	爱护	àihù	prendre soin de, protéger	爱护环境 - àihù huánjìng - Protéger l'environnement<br>爱护动物 - àihù dòngwù - Prendre soin des animaux<br>要爱护公物 - yào àihù gōngwù - Il faut prendre soin des biens publics	verbe,protection,attention	[sound:hsk5_爱护.wav]
2893-V	HSK 5	哎呀	āiyā	oh là là, aïe	哎呀，忘了！ - āiyā, wàng le! - Oh là là, j'ai oublié !<br>哎呀，好痛 - āiyā, hǎo tòng - Aïe, ça fait mal<br>哎呀，怎么办 - āiyā, zěnme bàn - Oh là là, que faire	interjection,surprise,douleur	[sound:hsk5_哎呀.wav]
2894-V	HSK 5	暗	àn	sombre, obscur	天暗了 - tiān àn le - Il fait sombre<br>暗处 - ànchù - Endroit sombre<br>房间太暗 - fángjiān tài àn - La pièce est trop sombre	adjectif,lumière,état	[sound:hsk5_暗.wav]
2895-V	HSK 5	安	ān	paix, calme; installer	安心 - ānxīn - Tranquille, serein<br>平安 - píng'ān - Sain et sauf<br>安排 - ānpái - Organiser	nom,adjectif,verbe	[sound:hsk5_安.wav]
2896-V	HSK 5	安全带	ānquándài	ceinture de sécurité	系安全带 - jì ānquándài - Attacher sa ceinture<br>请系好安全带 - qǐng jì hǎo ānquándài - Veuillez attacher votre ceinture<br>安全带很重要 - ānquándài hěn zhòngyào - La ceinture de sécurité est importante	nom,transport,sécurité	[sound:hsk5_安全带.wav]
1389-V	HSK 5	安慰	ānwèi	consoler	安慰他 - ānwèi tā - le consoler<br>得到安慰 - dédào ānwèi - recevoir du réconfort<br>安慰的话 - ānwèi de huà - paroles apaisantes	verbe	[sound:hsk1_安慰.wav]
1512-V	HSK 5	安装	ānzhuāng	installer	安装软件 - ānzhuāng ruǎnjiàn - Installer un logiciel<br>安装程序 - ānzhuāng chéngxù - Installer un programme<br>安装完成 - ānzhuāng wánchéng - Installation terminée	technologie	[sound:hsk1_安装.wav]
2897-V	HSK 5	熬夜	áoyè	veiller tard, faire une nuit blanche	别熬夜 - bié áoyè - Ne veille pas trop tard<br>熬夜工作 - áoyè gōngzuò - Travailler tard dans la nuit<br>熬夜不好 - áoyè bù hǎo - Ce n'est pas bon de veiller tard	verbe,temps,sommeil	[sound:hsk5_熬夜.wav]
199-V	HSK 5	白	bái	blanc	白色 - báisè - blanc<br>白米饭 - bái mǐfàn - riz blanc<br>白天 - báitiān - jour<br>白开水 - bái kāishuǐ - eau bouillie<br>白衣服 - bái yīfu - vêtements blancs	couleur,quotidien	[sound:hsk1_白.wav]
2898-V	HSK 5	傍晚	bàngwǎn	crépuscule, fin d'après-midi	傍晚时分 - bàngwǎn shífēn - À la tombée de la nuit<br>傍晚很美 - bàngwǎn hěn měi - Le crépuscule est beau<br>傍晚去散步 - bàngwǎn qù sànbù - Se promener le soir	nom,temps,période	[sound:hsk5_傍晚.wav]
2899-V	HSK 5	半夜	bànyè	minuit, milieu de la nuit	半夜醒来 - bànyè xǐng lái - Se réveiller au milieu de la nuit<br>半夜三更 - bànyè sāngēng - En pleine nuit<br>都半夜了 - dōu bànyè le - Il est déjà minuit	nom,temps,nuit	[sound:hsk5_半夜.wav]
821-V	HSK 5	薄	báo	mince	很薄 - hěn báo - Très mince<br>纸很薄 - zhǐ hěn báo - Papier mince<br>薄衣服 - báo yīfu - Vêtements minces	adjectif	[sound:hsk1_薄.wav]
2900-V	HSK 5	宝	bǎo	trésor, précieux	宝贝 - bǎobèi - Trésor, chéri<br>珍宝 - zhēnbǎo - Trésor précieux<br>国宝 - guóbǎo - Trésor national	nom,adjectif,valeur	[sound:hsk5_宝.wav]
2901-V	HSK 5	保	bǎo	protéger, garantir	保护 - bǎohù - Protéger<br>保证 - bǎozhèng - Garantir<br>保持 - bǎochí - Maintenir	verbe,protection,assurance	[sound:hsk5_保.wav]
2902-V	HSK 5	保安	bǎo'ān	agent de sécurité	保安人员 - bǎo'ān rényuán - Personnel de sécurité<br>当保安 - dāng bǎo'ān - Être agent de sécurité<br>问保安 - wèn bǎo'ān - Demander à l'agent de sécurité	nom,travail,sécurité	[sound:hsk5_保安.wav]
2903-V	HSK 5	宝贝	bǎobèi	trésor, chéri(e)	我的宝贝 - wǒ de bǎobèi - Mon trésor<br>宝贝，晚安 - bǎobèi, wǎn'ān - Bonne nuit, chéri(e)<br>这是我的宝贝 - zhè shì wǒ de bǎobèi - C'est mon trésor	nom,affection,valeur	[sound:hsk5_宝贝.wav]
1345-V	HSK 5	保持	bǎochí	maintenir	保持联系 - bǎochí liánxì - Restons en contact<br>保持健康 - bǎochí jiànkāng - garder la santé<br>保持稳定 - bǎochí wěndìng - maintenir le stabilité	verbe	[sound:hsk1_保持.wav]
1509-V	HSK 5	保存	bǎocún	sauvegarder	保存文件 - bǎocún wénjiàn - enregistrer un fichier<br>保存照片 - bǎocún zhàopiàn - Sauvegarder une photo<br>保存数据 - bǎocún shùjù - Sauvegarder des données	technologie	[sound:hsk1_保存.wav]
2904-V	HSK 5	报到	bàodào	se présenter, s'enregistrer	新生报到 - xīnshēng bàodào - Inscription des nouveaux étudiants<br>去报到 - qù bàodào - Aller s'enregistrer<br>报到时间 - bàodào shíjiān - Heure d'enregistrement	verbe,administration,arrivée	[sound:hsk5_报到.wav]
2905-V	HSK 5	报道	bàodào	reportage, rapporter	新闻报道 - xīnwén bàodào - Reportage<br>报道说 - bàodào shuō - Le reportage dit<br>媒体报道 - méitǐ bàodào - Couverture médiatique	nom,verbe,média	[sound:hsk5_报道.wav]
874-V	HSK 5	报告	bàogào	rapport	写报告 - xiě bàogào - Écrire un rapport<br>交报告 - jiāo bàogào - Remettre un rapport<br>工作报告 - gōngzuò bàogào - Rapport de travail	travail	[sound:hsk1_报告.wav]
2906-V	HSK 5	宝贵	bǎoguì	précieux, de grande valeur	宝贵的经验 - bǎoguì de jīngyàn - Expérience précieuse<br>时间很宝贵 - shíjiān hěn bǎoguì - Le temps est précieux<br>宝贵的机会 - bǎoguì de jīhuì - Opportunité précieuse	adjectif,valeur,importance	[sound:hsk5_宝贵.wav]
2907-V	HSK 5	包裹	bāoguǒ	colis, paquet	收到包裹 - shōudào bāoguǒ - Recevoir un colis<br>寄包裹 - jì bāoguǒ - Envoyer un colis<br>包裹到了 - bāoguǒ dào le - Le colis est arrivé	nom,objet,envoi	[sound:hsk5_包裹.wav]
2908-V	HSK 5	包含	bāohán	contenir, inclure	包含什么？ - bāohán shénme? - Qu'est-ce que ça contient ?<br>这包含税吗？ - zhè bāohán shuì ma? - Est-ce que ça inclut les taxes ?<br>包含在内 - bāohán zài nèi - Inclus dedans	verbe,contenu,inclusion	[sound:hsk5_包含.wav]
1122-V	HSK 5	报警	bàojǐng	signaler à la police	快报警 - kuài bàojǐng - appeler la police<br>报警电话 - bàojǐng diànhuà - numéro d'urgence de la police<br>报警求助 - bàojǐng qiúzhù - appel pour l'aide de la police	sécurité	[sound:hsk1_报警.wav]
1411-V	HSK 5	包括	bāokuò	inclure	包括我 - bāokuò wǒ - incluant moi<br>范围包括 - fànwéi bāokuò - encompassant<br>其中包括 - qízhōng bāokuò - compris parmi	verbe	[sound:hsk1_包括.wav]
2909-V	HSK 5	保留	bǎoliú	conserver, garder	保留意见 - bǎoliú yìjiàn - Réserver son opinion<br>保留传统 - bǎoliú chuántǒng - Préserver la tradition<br>保留权利 - bǎoliú quánlì - Se réserver le droit	verbe,action,maintien	[sound:hsk5_保留.wav]
1574-V	HSK 5	保险	bǎoxiǎn	assurance	买保险 - mǎi bǎoxiǎn - acheter une assurance<br>医疗保险 - yīliáo bǎoxiǎn - assurance maladie<br>保险公司 - bǎoxiǎn gōngsī - société d'assurance	argent	[sound:hsk1_保险.wav]
2910-V	HSK 5	暴雨	bàoyǔ	orage, pluie torrentielle	暴雨来了 - bàoyǔ lái le - L'orage arrive<br>暴雨警报 - bàoyǔ jǐngbào - Alerte aux orages<br>下暴雨 - xià bàoyǔ - Il y a un orage	nom,météo,pluie	[sound:hsk5_暴雨.wav]
2911-V	HSK 5	抱怨	bàoyuàn	se plaindre	别抱怨 - bié bàoyuàn - Ne te plains pas<br>他总是抱怨 - tā zǒngshì bàoyuàn - Il se plaint tout le temps<br>抱怨什么？ - bàoyuàn shénme? - De quoi te plains-tu ?	verbe,émotion,plainte	[sound:hsk5_抱怨.wav]
2912-V	HSK 5	保质期	bǎozhìqī	date de péremption	保质期多久？ - bǎozhìqī duōjiǔ? - Quelle est la date de péremption ?<br>过了保质期 - guò le bǎozhìqī - Périmé<br>保质期内 - bǎozhìqī nèi - Avant la date de péremption	nom,nourriture,temps	[sound:hsk5_保质期.wav]
1547-V	HSK 5	包装	bāozhuāng	emballage	包装很好 - bāozhuāng hěn hǎo - emballage impeccable<br>产品包装 - chǎnpǐn bāozhuāng - emballage du produit<br>包装设计 - bāozhuāng shèjì - conception d'emballage	shopping	[sound:hsk1_包装.wav]
2913-V	HSK 5	把握	bǎwò	saisir, maîtriser; certitude	把握机会 - bǎwò jīhuì - Saisir l'opportunité<br>有把握 - yǒu bǎwò - Être sûr de soi<br>把握好时间 - bǎwò hǎo shíjiān - Bien gérer son temps	verbe,nom,contrôle	[sound:hsk5_把握.wav]
11485-V	HSK 5	背2	bèi	dos; derrière; réciter (par cœur)	他在我背后 - tā zài wǒ bèihòu - il est derrière moi<br>背诵课文 - bèisòng kèwén - réciter le texte<br>背面朝上 - bèimiàn cháo shàng - verso vers le haut	nom,corps,langage	[sound:hsk5_背.wav]
2914-V	HSK 5	背后	bèihòu	derrière, dans le dos	在背后 - zài bèihòu - Derrière<br>背后说人 - bèihòu shuō rén - Parler dans le dos de quelqu'un<br>背后的故事 - bèihòu de gùshi - L'histoire derrière	nom,position,caché	[sound:hsk5_背后.wav]
2915-V	HSK 5	背景	bèijǐng	arrière-plan, contexte	背景音乐 - bèijǐng yīnyuè - Musique de fond<br>文化背景 - wénhuà bèijǐng - Contexte culturel<br>了解背景 - liǎojiě bèijǐng - Comprendre le contexte	nom,information,contexte	[sound:hsk5_背景.wav]
2916-V	HSK 5	被子	bèizi	couverture, couette	盖被子 - gài bèizi - Se couvrir d'une couette<br>被子很暖 - bèizi hěn nuǎn - La couette est chaude<br>洗被子 - xǐ bèizi - Laver la couette	nom,literie,objet	[sound:hsk5_被子.wav]
2917-V	HSK 5	本2	běn	de base; propre à; essence, nature (sens "fondamental")	本人 - běnrén - moi-même; la personne concernée<br>本质 - běnzhì - essence; nature<br>本身 - běnshēn - en soi; lui-même	nom,concept,abstrait	[sound:hsk5_本.wav]
2918-V	HSK 5	本地	běndì	local	本地人 - běndì rén - Habitant local<br>本地特产 - běndì tèchǎn - Spécialités locales<br>本地新闻 - běndì xīnwén - Nouvelles locales	nom,adjectif,lieu	[sound:hsk5_本地.wav]
2919-V	HSK 5	本领	běnlǐng	compétence, talent	有本领 - yǒu běnlǐng - Avoir du talent<br>学本领 - xué běnlǐng - Apprendre des compétences<br>真本领 - zhēn běnlǐng - Vraie compétence	nom,capacité,habileté	[sound:hsk5_本领.wav]
2920-V	HSK 5	本人	běnrén	soi-même, en personne	本人亲自 - běnrén qīnzì - En personne<br>需要本人 - xūyào běnrén - Nécessite la présence en personne<br>本人签名 - běnrén qiānmíng - Signature personnelle	pronom,personne,identité	[sound:hsk5_本人.wav]
1408-V	HSK 5	本质	běnzhì	essence	本质问题 - běnzhì wèntí - question essentielle<br>事物本质 - shìwù běnzhì - essence des choses<br>揭示本质 - jiēshì běnzhì - révéler l'essence	nom	[sound:hsk1_本质.wav]
2921-V	HSK 5	必	bì	certainement, devoir	必须 - bìxū - Devoir, falloir<br>必定 - bìdìng - Certainement<br>必然 - bìrán - Inévitable	adverbe,nécessité,obligation	[sound:hsk5_必.wav]
2922-V	HSK 5	便	biàn	alors, donc; commode	方便 - fāngbiàn - Commode<br>便宜 - piányi - Bon marché<br>随便 - suíbiàn - Comme on veut	conjonction,adjectif,commodité	[sound:hsk5_便.wav]
2923-V	HSK 5	变动	biàndòng	changement, modification	有变动 - yǒu biàndòng - Il y a des changements<br>时间变动 - shíjiān biàndòng - Changement d'horaire<br>计划变动 - jìhuà biàndòng - Changement de plan	nom,verbe,modification	[sound:hsk5_变动.wav]
2924-V	HSK 5	便利	biànlì	pratique, commode	很便利 - hěn biànlì - Très pratique<br>交通便利 - jiāotōng biànlì - Transports pratiques<br>便利服务 - biànlì fúwù - Service pratique	adjectif,commodité,facilité	[sound:hsk5_便利.wav]
2925-V	HSK 5	便利店	biànlìdiàn	supérette, konbini	去便利店 - qù biànlìdiàn - Aller à la supérette<br>便利店在哪里？ - biànlìdiàn zài nǎlǐ? - Où est la supérette ?<br>24小时便利店 - 24 xiǎoshí biànlìdiàn - Supérette ouverte 24h	nom,commerce,lieu	[sound:hsk5_便利店.wav]
1321-V	HSK 5	表达	biǎodá	exprimer	表达感谢 - biǎodá gǎnxiè - Exprimer ma gratitude<br>表达意见 - biǎodá yìjiàn - Exprimer mon avis<br>清楚表达 - qīngchu biǎodá - Exprimer clairement	verbe	[sound:hsk1_表达.wav]
2926-V	HSK 5	表面	biǎomiàn	surface, apparence	表面上 - biǎomiàn shàng - En apparence<br>表面光滑 - biǎomiàn guānghuá - Surface lisse<br>只看表面 - zhǐ kàn biǎomiàn - Ne voir que l'apparence	nom,extérieur,apparence	[sound:hsk5_表面.wav]
2927-V	HSK 5	表明	biǎomíng	indiquer, montrer	表明态度 - biǎomíng tàidu - Exprimer son attitude<br>这表明 - zhè biǎomíng - Cela indique<br>表明意见 - biǎomíng yìjiàn - Exprimer son opinion	verbe,communication,démonstration	[sound:hsk5_表明.wav]
1378-V	HSK 5	表情	biǎoqíng	expression	面部表情 - miànbù biǎoqíng - expression faciale<br>表情丰富 - biǎoqíng fēngfù - expressions variées<br>表情包 - biǎoqíngbāo - gifs d'émotions	nom	[sound:hsk1_表情.wav]
2928-V	HSK 5	标题	biāotí	titre	文章标题 - wénzhāng biāotí - Titre de l'article<br>写标题 - xiě biāotí - Écrire le titre<br>标题是什么？ - biāotí shì shénme? - Quel est le titre ?	nom,texte,entête	[sound:hsk5_标题.wav]
2929-V	HSK 5	标志	biāozhì	symbole, signe	品牌标志 - pǐnpái biāozhì - Logo de marque<br>交通标志 - jiāotōng biāozhì - Panneau de signalisation<br>标志性建筑 - biāozhìxìng jiànzhù - Bâtiment emblématique	nom,symbole,identification	[sound:hsk5_标志.wav]
2930-V	HSK 5	彼此	bǐcǐ	l'un l'autre, mutuellement	彼此帮助 - bǐcǐ bāngzhù - S'entraider<br>彼此了解 - bǐcǐ liǎojiě - Se connaître mutuellement<br>彼此尊重 - bǐcǐ zūnzhòng - Se respecter mutuellement	pronom,relation,réciprocité	[sound:hsk5_彼此.wav]
2057-CSV	HSK 5	别2	bié	XXX	XXX	XXX	XXX
2932-V	HSK 5	比分	bǐfēn	score	比分是多少？ - bǐfēn shì duōshao? - Quel est le score ?<br>比分平 - bǐfēn píng - Match nul<br>最终比分 - zuìzhōng bǐfēn - Score final	nom,sport,résultat	[sound:hsk5_比分.wav]
