ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
6651-V	HSK 7-9	打倒	dǎdǎo	renverser; abattre; a bas!	打倒敌人 - dadao diren - abattre l'ennemi<br>被打倒在地 - bei dadao zai di - etre renverse au sol<br>打倒腐败 - dadao fubai - a bas la corruption!	verbe,action,politique	[sound:hsk-7-9_打倒.wav]
6652-V	HSK 7-9	打赌	dǎdǔ	parier; faire un pari	我跟你打赌 - wo gen ni dadu - je parie avec toi<br>打赌输了 - dadu shu le - avoir perdu un pari<br>咱们打个赌 - zanmen da ge du - faisons un pari	verbe,quotidien,loisir	[sound:hsk-7-9_打赌.wav]
6653-V	HSK 7-9	打盹儿	dǎdǔnr	somnoler; faire un petit somme; piquer du nez	上课打盹儿 - shangke dadunr - somnoler en cours<br>中午打个盹儿 - zhongwu da ge dunr - faire un petit somme a midi<br>开车时千万别打盹儿 - kaiche shi qianwan bie dadunr - ne somnole surtout pas en conduisant	verbe,quotidien,sommeil	[sound:hsk-7-9_打盹儿.wav]
6654-V	HSK 7-9	打发	dǎfa	envoyer; se debarrasser de; tuer (le temps)	打发时间 - dafa shijian - tuer le temps<br>把他打发走 - ba ta dafa zou - se debarrasser de lui<br>打发无聊的日子 - dafa wuliao de rizi - passer des journees ennuyeuses	verbe,action,quotidien	[sound:hsk-7-9_打发.wav]
6655-V	HSK 7-9	大纲	dàgāng	plan general; grandes lignes; programme	教学大纲 - jiaoxue dagang - programme d'enseignement<br>考试大纲 - kaoshi dagang - programme d'examen<br>写一个大纲 - xie yi ge dagang - rediger un plan general	nom,education,travail	[sound:hsk-7-9_大纲.wav]
6656-V	HSK 7-9	大公无私	dàgōng-wúsī	parfaitement impartial; desinteresse; altruiste	大公无私的精神 - dagong-wusi de jingshen - esprit desinteresse<br>他做事大公无私 - ta zuoshi dagong-wusi - il agit de maniere parfaitement impartiale<br>大公无私地为人民服务 - dagong-wusi de wei renmin fuwu - servir le peuple de maniere desinteressee	adjectif,expression,idiomatique,morale	[sound:hsk-7-9_大公无私.wav]
6657-V	HSK 7-9	逮	dǎi	attraper; choper (familier)	逮住了 - dai zhu le - attrape!<br>逮小偷 - dai xiaotou - attraper le voleur<br>被警察逮了 - bei jingcha dai le - se faire choper par la police	verbe,action,familier	[sound:hsk-7-9_逮.wav]
6658-V	HSK 7-9	逮捕	dàibǔ	arreter; apprehender (police)	逮捕罪犯 - daibu zuifan - arreter un criminel<br>被逮捕了 - bei daibu le - avoir ete arrete<br>逮捕令 - daibuling - mandat d'arret	verbe,nom,droit,police	[sound:hsk-7-9_逮捕.wav]
6659-V	HSK 7-9	带队	dàiduì	diriger une equipe; mener un groupe	带队出发 - daidui chufa - mener l'equipe en partance<br>教练带队参赛 - jiaolian daidui cansai - l'entraineur dirige l'equipe en competition<br>带队去考察 - daidui qu kaocha - mener un groupe en mission d'etude	verbe,travail,sport,leadership	[sound:hsk-7-9_带队.wav]
6660-V	HSK 7-9	怠工	dàigōng	se mettre en grève du zèle ; ralentir volontairement le travail	他因为不满待遇而怠工 - tā yīnwèi bùmǎn dàiyù ér dàigōng - Il a ralenti le travail par mécontentement<br>这几天工人集体怠工 - zhè jǐ tiān gōngrén jítǐ dàigōng - Ces derniers jours, les ouvriers ont fait une grève du zèle<br>怠工会影响整个项目进度 - dàigōng huì yǐngxiǎng zhěnggè xiàngmù jìndù - Le ralentissement du travail affecte tout l'avancement du projet	verbe,travail,conflit	[sound:hsk-7-9_怠工.wav]
6661-V	HSK 7-9	代号	dàihào	code ; nom de code ; indicatif	这次行动的代号是“蓝天” - zhè cì xíngdòng de dàihào shì “lántiān” - Le nom de code de cette opération est « Ciel bleu »<br>他在论坛里用代号发帖 - tā zài lùntán lǐ yòng dàihào fātiě - Il poste sur le forum sous un pseudonyme (code)<br>这个文件用代号标记 - zhège wénjiàn yòng dàihào biāojì - Ce document est identifié par un code	nom,code,administratif	[sound:hsk-7-9_代号.wav]
6662-V	HSK 7-9	代理人	dàilǐrén	représentant ; mandataire ; agent	他是公司的代理人 - tā shì gōngsī de dàilǐrén - Il est le représentant de l’entreprise<br>律师作为代理人出庭 - lǜshī zuòwéi dàilǐrén chūtíng - L’avocat comparaît en tant que mandataire<br>保险代理人联系了我 - bǎoxiǎn dàilǐrén liánxì le wǒ - L’agent d’assurance m’a contactée	nom,droit,travail	[sound:hsk-7-9_代理人.wav]
6663-V	HSK 7-9	带路	dàilù	guider ; montrer le chemin	你能给我们带路吗？ - nǐ néng gěi wǒmen dàilù ma? - Tu peux nous guider ?<br>他带路把大家领到山顶 - tā dàilù bǎ dàjiā lǐng dào shāndǐng - Il a guidé tout le monde jusqu’au sommet<br>谢谢你带路 - xièxie nǐ dàilù - Merci de nous avoir montré le chemin	verbe,voyage,action	[sound:hsk-7-9_带路.wav]
6664-V	HSK 7-9	怠慢	dàimàn	négliger ; traiter avec froideur	不要怠慢客人 - búyào dàimàn kèrén - Ne néglige pas les invités<br>怠慢了贵宾 - dàimàn le guìbīn - Avoir négligé un invité de marque<br>请恕我怠慢 - qǐng shù wǒ dàimàn - Veuillez excuser ma négligence	verbe,politesse,attitude	[sound:hsk-7-9_怠慢.wav]
6665-V	HSK 7-9	带头	dàitóu	prendre la tête ; mener ; être le premier à (donner l’exemple)	他带头报名参加志愿活动 - tā dàitóu bàomíng cānjiā zhìyuàn huódòng - Il a été le premier à s’inscrire comme volontaire<br>领导带头加班 - lǐngdǎo dàitóu jiābān - Le responsable donne l’exemple en faisant des heures sup<br>她带头提出了新方案 - tā dàitóu tíchū le xīn fāng’àn - Elle a pris l’initiative de proposer un nouveau plan	verbe,travail,leadership	[sound:hsk-7-9_带头.wav]
6666-V	HSK 7-9	歹徒	dǎitú	malfaiteur ; bandit ; criminel	警方抓住了歹徒 - jǐngfāng zhuāzhù le dǎitú - La police a arrêté le bandit<br>歹徒持刀抢劫 - dǎitú chí dāo qiǎngjié - Le malfaiteur a commis un braquage avec un couteau<br>他勇敢地制服了歹徒 - tā yǒnggǎn de zhìfú le dǎitú - Il a courageusement maîtrisé le criminel	nom,criminalité,droit	[sound:hsk-7-9_歹徒.wav]
6667-V	HSK 7-9	代言	dàiyán	parler au nom de ; représenter (en tant que porte-parole)	代言人 - dàiyánrén - porte-parole<br>为品牌代言 - wèi pǐnpái dàiyán - être le porte-parole d'une marque<br>他为这个产品代言 - tā wèi zhège chǎnpǐn dàiyán - Il est l'ambassadeur de ce produit	verbe,commerce,communication	[sound:hsk-7-9_代言.wav]
6668-V	HSK 7-9	搭建	dājiàn	monter ; construire (une structure) ; mettre en place	他们在院子里搭建了一个帐篷 - tāmen zài yuànzi lǐ dājiàn le yí ge zhàngpeng - Ils ont monté une tente dans la cour<br>工程队正在搭建舞台 - gōngchéngduì zhèngzài dājiàn wǔtái - L’équipe est en train de monter la scène<br>我们要搭建一个测试环境 - wǒmen yào dājiàn yí ge cèshì huánjìng - Nous devons mettre en place un environnement de test	verbe,construction,organisation	[sound:hsk-7-9_搭建.wav]
6669-V	HSK 7-9	打搅	dǎjiǎo	déranger ; importuner (souvent poli)	不好意思，打搅一下 - bù hǎoyìsi, dǎjiǎo yíxià - Désolé de vous déranger un instant<br>这么晚打搅你真抱歉 - zhème wǎn dǎjiǎo nǐ zhēn bàoqiàn - Je suis vraiment désolé de te déranger si tard<br>我不想打搅他们休息 - wǒ bùxiǎng dǎjiǎo tāmen xiūxi - Je ne veux pas les déranger pendant leur repos	verbe,politesse,communication	[sound:hsk-7-9_打搅.wav]
6670-V	HSK 7-9	大街小巷	dàjiē-xiǎoxiàng	dans toutes les rues et ruelles ; partout en ville	春节前，大街小巷都很热闹 - chūnjié qián, dàjiē-xiǎoxiàng dōu hěn rènào - Avant le Nouvel An, toutes les rues sont animées<br>这首歌传遍了大街小巷 - zhè shǒu gē chuánbiàn le dàjiē-xiǎoxiàng - Cette chanson s’est répandue partout en ville<br>小吃摊摆满了大街小巷 - xiǎochī tān bǎimǎn le dàjiē-xiǎoxiàng - Les stands de snacks remplissent les rues et ruelles	expression,ville,description	[sound:hsk-7-9_大街小巷.wav]
6671-V	HSK 7-9	大惊小怪	dàjīng-xiǎoguài	s’alarmer pour rien ; faire tout un plat	这点小事别大惊小怪 - zhè diǎn xiǎoshì bié dàjīng-xiǎoguài - Ne fais pas tout un plat pour si peu<br>他一听到停电就大惊小怪 - tā yì tīngdào tíngdiàn jiù dàjīng-xiǎoguài - Il panique dès qu’il entend parler d’une coupure de courant<br>你别大惊小怪，我们能解决 - nǐ bié dàjīng-xiǎoguài, wǒmen néng jiějué - Ne t’affole pas, on peut régler ça	expression,émotion,quotidien	[sound:hsk-7-9_大惊小怪.wav]
6672-V	HSK 7-9	大局	dàjú	situation d’ensemble ; intérêt général ; vue globale	做决定要顾全大局 - zuò juédìng yào gùquán dàjú - Pour décider, il faut penser à l’intérêt général<br>他说话总是从大局出发 - tā shuōhuà zǒngshì cóng dàjú chūfā - Il parle toujours en partant d’une vision globale<br>为了大局，我们先让一步 - wèile dàjú, wǒmen xiān ràng yí bù - Pour le bien de tous, on recule d’un pas	 nom,strategie,travail	[sound:hsk-7-9_大局.wav]
6673-V	HSK 7-9	打捞	dǎlāo	repêcher ; renflouer ; récupérer (dans l’eau)	救援队正在打捞落水者 - jiùyuánduì zhèngzài dǎlāo luòshuǐzhě - L’équipe de secours repêche la personne tombée à l’eau<br>他们把沉船打捞上来 - tāmen bǎ chénchuán dǎlāo shànglái - Ils ont renfloué l’épave<br>手机掉进河里，怎么打捞？ - shǒujī diào jìn hé lǐ, zěnme dǎlāo? - Mon téléphone est tombé dans la rivière, comment le repêcher ?	verbe,sauvetage,eau	[sound:hsk-7-9_打捞.wav]
6674-V	HSK 7-9	打量	dǎliang	toiser ; examiner du regard	他上下打量了我一眼 - tā shàngxià dǎliang le wǒ yì yǎn - Il m’a toisée de haut en bas<br>她打量着那件衣服 - tā dǎliang zhe nà jiàn yīfu - Elle examine ce vêtement du regard<br>别这样打量别人 - bié zhèyàng dǎliang biérén - Ne regarde pas les gens comme ça	verbe,interaction,quotidien	[sound:hsk-7-9_打量.wav]
6675-V	HSK 7-9	打猎	dǎliè	chasser	他周末去山里打猎 - tā zhōumò qù shān lǐ dǎliè - Il va chasser en montagne le week-end<br>打猎需要许可证 - dǎliè xūyào xǔkězhèng - Chasser nécessite un permis<br>以前人们靠打猎生活 - yǐqián rénmen kào dǎliè shēnghuó - Autrefois, les gens vivaient de la chasse	verbe,loisir,nature	[sound:hsk-7-9_打猎.wav]
6676-V	HSK 7-9	大陆	dàlù	continent ; (selon le contexte) Chine continentale	欧洲大陆 - ōuzhōu dàlù - Le continent européen<br>这座岛离大陆不远 - zhè zuò dǎo lí dàlù bù yuǎn - Cette île n’est pas loin du continent<br>他常去大陆出差 - tā cháng qù dàlù chūchāi - Il va souvent en Chine continentale pour le travail	nom,géographie,voyage	[sound:hsk-7-9_大陆.wav]
6677-V	HSK 7-9	大名鼎鼎	dàmíng-dǐngdǐng	très célèbre ; renommé	他是大名鼎鼎的导演 - tā shì dàmíng-dǐngdǐng de dǎoyǎn - C’est un réalisateur très célèbre<br>这家店在本地大名鼎鼎 - zhè jiā diàn zài běndì dàmíng-dǐngdǐng - Ce restaurant est très connu dans la région<br>大名鼎鼎的人也会犯错 - dàmíng-dǐngdǐng de rén yě huì fàncuò - Même les personnes célèbres font des erreurs	expression,éloge,description	[sound:hsk-7-9_大名鼎鼎.wav]
6678-V	HSK 7-9	打磨	dǎmó	poncer ; polir ; peaufiner (un travail)	木头需要打磨一下 - mùtou xūyào dǎmó yíxià - Le bois doit être un peu poncé<br>他把文案反复打磨 - tā bǎ wén’àn fǎnfù dǎmó - Il peaufine le texte encore et encore<br>这件作品打磨得很细致 - zhè jiàn zuòpǐn dǎmó de hěn xìzhì - Cette œuvre a été polie avec beaucoup de soin	verbe,artisanat,travail	[sound:hsk-7-9_打磨.wav]
6679-V	HSK 7-9	担2	dàn	charge; fardeau (nom, unité de charge)	担子 - dànzi - fardeau, charge<br>担 - dàn - charge (nom,unité)<br>一担米 - yí dàn mǐ - une charge de riz	nom,mesure,objet	[sound:hsk6_担.wav]
6679-V	HSK 7-9	担1	dān	porter; assumer; prendre en charge	担心 - dānxīn - s’inquiéter<br>承担 - chéngdān - assumer (une responsabilité)<br>担任 - dānrèn - occuper un poste	verbe,responsabilité,émotion	[sound:hsk6_担.wav]
6680-V	HSK 7-9	担保	dānbǎo	garantir ; se porter garant ; garantie	我可以为他担保 - wǒ kěyǐ wèi tā dānbǎo - Je peux me porter garant pour lui<br>银行要求担保人 - yínháng yāoqiú dānbǎorén - La banque exige un garant<br>这笔贷款需要担保 - zhè bǐ dàikuǎn xūyào dānbǎo - Ce prêt nécessite une garantie	verbe,droit,finance	[sound:hsk-7-9_担保.wav]
6681-V	HSK 7-9	单边	dānbiān	unilatéral ; d’un seul côté	单边行动往往引发争议 - dānbiān xíngdòng wǎngwǎng yǐnfā zhēngyì - Les actions unilatérales provoquent souvent des controverses<br>他单边取消了会议 - tā dānbiān qǔxiāo le huìyì - Il a annulé la réunion unilatéralement<br>这条政策是单边决定的 - zhè tiáo zhèngcè shì dānbiān juédìng de - Cette politique a été décidée d’un seul côté	adjectif,politique,droit	[sound:hsk-7-9_单边.wav]
6682-V	HSK 7-9	单薄	dānbó	mince ; léger ; fragile ; faible	穿得太单薄了 - chuān de tài dānbó le - Tu es habillé trop légèrement<br>身体单薄 - shēntǐ dānbó - Constitution fragile<br>力量单薄 - lìliàng dānbó - Forces insuffisantes	adjectif,corps,apparence	[sound:hsk-7-9_单薄.wav]
6683-V	HSK 7-9	诞辰	dànchén	anniversaire de naissance (soutenu, personne importante)	纪念他一百周年诞辰 - jìniàn tā yìbǎi zhōunián dànchén - Commémorer le centenaire de sa naissance<br>今天是这位作家的诞辰 - jīntiān shì zhè wèi zuòjiā de dànchén - Aujourd’hui, c’est l’anniversaire de naissance de cet écrivain<br>学校举办了诞辰纪念活动 - xuéxiào jǔbàn le dànchén jìniàn huódòng - L’école a organisé une cérémonie commémorative	 nom,histoire,formel	[sound:hsk-7-9_诞辰.wav]
6684-V	HSK 7-9	担当	dāndāng	assumer ; prendre en charge ; endosser une responsabilité	担当重任 - dāndāng zhòngrèn - Assumer une lourde responsabilité<br>勇于担当 - yǒngyú dāndāng - Oser assumer ses responsabilités<br>他敢于担当 - tā gǎnyú dāndāng - Il ose prendre ses responsabilités	verbe,responsabilité,caractère	[sound:hsk-7-9_担当.wav]
6685-V	HSK 7-9	单方面	dānfāngmiàn	unilatéralement ; d’un seul côté	他单方面改变了计划 - tā dānfāngmiàn gǎibiàn le jìhuà - Il a changé le plan unilatéralement<br>这不是单方面的决定 - zhè bú shì dānfāngmiàn de juédìng - Ce n’est pas une décision prise par une seule partie<br>单方面宣布停火 - dānfāngmiàn xuānbù tínghuǒ - Déclarer un cessez-le-feu unilatéralement	adverbe,politique,negociation	[sound:hsk-7-9_单方面.wav]
6686-V	HSK 7-9	担负	dānfù	assumer ; porter (une responsabilité / mission)	他担负着重要任务 - tā dānfù zhe zhòngyào rènwu - Il assume une mission importante<br>作为经理，他要担负责任 - zuòwéi jīnglǐ, tā yào dānfù zérèn - En tant que manager, il doit en assumer la responsabilité<br>她独自担负家庭开支 - tā dúzì dānfù jiātíng kāizhī - Elle supporte seule les dépenses du foyer	verbe,responsabilité,travail	[sound:hsk-7-9_担负.wav]
6687-V	HSK 7-9	党	dǎng	parti (politique) ; faction	他加入了一个政党 - tā jiārù le yí ge zhèngdǎng - Il a rejoint un parti politique<br>党内选举正在进行 - dǎngnèi xuǎnjǔ zhèngzài jìnxíng - Les élections internes au parti sont en cours<br>不同党派意见不一 - bùtóng dǎngpài yìjiàn bù yī - Les différentes factions n’ont pas le même avis	nom,politique,société	[sound:hsk-7-9_党.wav]
6688-V	HSK 7-9	档次	dàngcì	niveau ; standing ; gamme ; catégorie	档次很高 - dàngcì hěn gāo - De haut standing<br>提高档次 - tígāo dàngcì - Monter en gamme<br>这家餐厅档次不低 - zhè jiā cāntīng dàngcì bù dī - Ce restaurant est d'un bon standing	nom,qualité,commerce	[sound:hsk-7-9_档次.wav]
6689-V	HSK 7-9	耽搁	dānge	retarder ; s'attarder ; tarder	别耽搁时间 - bié dāngē shíjiān - Ne perds pas de temps<br>耽搁了一天 - dāngē le yì tiān - Avoir été retardé d'une journée<br>不能再耽搁了 - bù néng zài dāngē le - On ne peut plus tarder	verbe,temps,action	[sound:hsk-7-9_耽搁.wav]
6690-V	HSK 7-9	当即	dāngjí	immédiatement ; sur-le-champ ; aussitôt	他当即答应了 - tā dāngjí dāyìng le - Il a accepté sur-le-champ<br>当即决定 - dāngjí juédìng - Décider immédiatement<br>当即表示反对 - dāngjí biǎoshì fǎnduì - S'opposer aussitôt	adverbe,temps,rapidité	[sound:hsk-7-9_当即.wav]
6691-V	HSK 7-9	当机立断	dāngjī-lìduàn	trancher sur-le-champ ; décider sans hésiter	遇到危险要当机立断 - yùdào wēixiǎn yào dāngjī-lìduàn - Face au danger, il faut décider immédiatement<br>他当机立断换了方案 - tā dāngjī-lìduàn huàn le fāng’àn - Il a changé de plan sans hésiter<br>关键时刻她很会当机立断 - guānjiàn shíkè tā hěn huì dāngjī-lìduàn - Dans les moments clés, elle sait trancher vite	expression,decision,caractere	[sound:hsk-7-9_当机立断.wav]
6692-V	HSK 7-9	当日	dāngrì	le jour même	他当日就返回了 - tā dāngrì jiù fǎnhuí le - Il est rentré le jour même<br>文件当日送达 - wénjiàn dāngrì sòngdá - Le document a été livré le jour même<br>当日的会议取消了 - dāngrì de huìyì qǔxiāo le - La réunion du jour même a été annulée	nom,temps,formel	[sound:hsk-7-9_当日.wav]
